item_id,content_hash,flesch_kincaid_grade,mean_sentence_length,med_term_density,word_count,sentence_count
meqsum_0390,f6cb6d88d11db3ad,6.543,13.2,7.353,66,5
meqsum_0391,9424628c9bed46f0,17.969,49.0,18.367,49,1
meqsum_0392,fabb6d58bec48cfc,11.803,22.5,11.111,45,2
meqsum_0393,e4f206a799e79f54,8.013,19.5,9.494,312,16
meqsum_0394,dfef3050cd512503,5.642,11.1,6.25,111,10
meqsum_0395,f7e53536b7fe70e7,9.533,15.0,19.355,30,2
meqsum_0396,16171fe76fc0ea82,31.501,79.0,16.25,79,1
meqsum_0397,832990468c692878,11.13,14.333,18.182,43,3
meqsum_0398,f97b8bd05b6bebba,7.881,15.0,15.789,75,5
meqsum_0399,de3fb2beb4b8089c,6.7,17.25,17.391,69,4
meqsum_0400,08cff6430012c360,6.01,10.0,5.797,60,6
meqsum_0401,a487d58f85109505,8.4,18.75,18.421,75,4
meqsum_0402,47c4a17101e0bbb1,5.078,8.5,16.667,17,2
meqsum_0403,112f62487f9366e2,7.645,9.833,11.864,59,6
meqsum_0404,4a449e6ec50174c1,5.23,8.0,12.5,16,2
meqsum_0405,19b1ef403890b402,8.511,12.0,18.75,48,4
meqsum_0406,02fa04d1b76b1631,3.521,10.833,4.545,65,6
meqsum_0407,30cc0c4fed45eb71,8.848,15.667,8.333,47,3
meqsum_0408,5eaa82e66b44da77,20.568,45.5,10.989,91,2
meqsum_0409,07f6545e7b7da4eb,12.494,16.6,26.437,83,5
meqsum_0410,4b33a81676f58742,9.526,11.667,22.857,35,3
meqsum_0411,c50874be5816b7a9,5.315,12.0,20.833,24,2
meqsum_0412,dd21669bbc003295,5.239,9.25,16.216,37,4
meqsum_0413,1a2afe4a28ad7c06,6.294,15.333,12.766,92,6
meqsum_0414,51b198f0f5913c4b,9.542,15.8,11.25,79,5
meqsum_0415,aa0910b099de6b01,5.578,6.6,8.824,33,5
meqsum_0416,eb683692c7478266,14.52,33.333,13.861,100,3
meqsum_0417,3a0028b2b16cf095,5.907,10.625,11.494,85,8
meqsum_0418,4ed15c81c9fc1ff2,8.695,22.2,10.811,111,5
meqsum_0419,b289bf049ec6bcdc,12.836,11.0,8.0,22,2
meqsum_0420,4ad64a0305366094,8.173,12.857,13.333,90,7
meqsum_0421,960fe2dd5888a95e,1.785,6.333,15.0,19,3
meqsum_0422,7000bfc11e6037b4,4.652,8.333,28.0,25,3
meqsum_0423,02b133adb98e2d68,8.458,17.833,12.963,107,6
meqsum_0424,34101aa8a05aed44,13.458,33.6,11.243,168,5
meqsum_0425,a8da672706d60286,8.905,13.5,29.63,54,4
meqsum_0426,c2e466c0227866f0,16.401,28.0,21.429,28,1
meqsum_0427,3d412e770b0c5dc8,13.023,30.0,13.333,60,2
meqsum_0428,b7dc73b975b96990,3.445,9.833,21.667,59,6
meqsum_0429,e50e191c8fe434e7,4.731,8.5,5.882,34,4
meqsum_0430,909b417f173b22b4,5.478,17.0,14.118,85,5
meqsum_0431,d289ab787b6583c2,12.567,22.0,18.182,44,2
meqsum_0432,2e21da171e3c8aaa,8.345,15.5,12.903,31,2
meqsum_0433,e2a26af344bcea81,14.522,31.667,12.632,95,3
meqsum_0434,bfc10143220489ee,6.79,12.0,25.0,12,1
meqsum_0435,5d9993c46beb9130,9.618,11.0,26.087,22,2
meqsum_0436,4b3f1c24ae26f4a0,6.417,6.0,16.667,12,2
meqsum_0437,1b8fd9ee792e3b89,11.227,11.0,17.391,22,2
meqsum_0438,3fb433362c35153a,18.736,11.0,27.273,11,1
meqsum_0439,227e872379e0e8d4,7.012,13.444,12.397,121,9
meqsum_0440,8b90f00e028e42f8,13.739,31.5,12.698,63,2
meqsum_0441,3c7bca5700b3e081,6.01,10.0,23.333,30,3
meqsum_0442,4535bfbc9a44c1e5,4.549,10.667,12.5,96,9
meqsum_0443,9e29657c18b65154,9.243,8.5,35.294,17,2
meqsum_0444,f934d52fe9295bdc,5.968,8.0,25.0,16,2
meqsum_0445,b48dc485cbac478d,6.417,6.0,16.667,12,2
meqsum_0446,b55962e633228238,1.418,3.8,13.636,19,5
meqsum_0447,c001ee5df3ff9687,11.941,12.5,3.846,25,2
meqsum_0448,eab4d4b2b96dcde8,5.963,14.75,11.667,59,4
meqsum_0449,0cc345c493268baa,8.946,13.8,24.638,69,5
meqsum_0450,6f622cb549e2217e,6.78,15.0,16.667,30,2
meqsum_0451,3982d77b67b57fa3,10.208,25.0,30.769,25,1
meqsum_0452,6aca02ac98863514,6.068,8.333,10.0,25,3
meqsum_0453,4f4ebe8c0e0a70db,9.654,11.333,26.471,34,3
meqsum_0454,d199e616a4825f10,5.526,12.6,5.469,126,10
meqsum_0455,140250041f1e9166,7.282,12.0,25.0,24,2
meqsum_0456,0f6db7895410c31e,3.493,14.5,17.241,29,2
meqsum_0457,3c545f3b68cc0594,4.381,11.077,10.417,144,13
meqsum_0458,c2b091a5148e5849,3.997,7.0,57.143,14,2
meqsum_0459,fe1f572709165a9f,5.365,13.0,9.091,52,4
meqsum_0460,8f10bf9b29e4749e,14.262,25.143,13.812,176,7
meqsum_0461,8a7eab01b49b9483,6.055,5.667,15.789,17,3
meqsum_0462,7f0848a5a7d96784,6.103,10.8,22.222,54,5
meqsum_0463,ea5357eea0a1b374,4.862,18.333,5.455,55,3
meqsum_0464,b3c2170bfe63ddc9,2.658,7.75,16.129,31,4
meqsum_0465,38124e816b896112,10.976,22.6,15.929,113,5
meqsum_0466,9a2fc4dc91d0d72f,8.694,12.25,12.245,49,4
meqsum_0467,b3761d558b1706c6,5.818,13.0,15.385,13,1
meqsum_0468,39338da9b68b1ed2,9.141,23.5,9.574,94,4
meqsum_0469,816be18d60e441ff,5.772,8.5,38.889,17,2
meqsum_0470,c14c55d30a4a7beb,7.255,16.125,6.202,129,8
meqsum_0471,424c255e6fe1dea9,5.151,12.0,8.333,72,6
meqsum_0472,977c444c0f4ba8c7,12.69,12.0,7.692,12,1
meqsum_0473,5388dc142c840eab,5.433,6.0,25.0,12,2
meqsum_0474,3f07305b2053ad42,6.936,13.75,16.071,55,4
meqsum_0475,bc8a4c894f43e36c,6.944,13.25,21.818,53,4
meqsum_0476,f4c7e584b1323a99,4.286,11.5,17.021,46,4
meqsum_0477,c73fb236d844fb09,5.933,19.5,25.0,39,2
meqsum_0478,3bc2a7462e9b60f1,7.834,13.25,28.302,53,4
meqsum_0479,480e16f1c0fe4de0,4.934,8.167,8.163,49,6
meqsum_0480,00fb7f80411b4a8d,4.746,9.0,6.78,54,6
meqsum_0481,3fa2e88825524ba0,4.076,11.0,24.242,33,3
meqsum_0482,720a47364a4a2422,7.029,16.429,13.913,115,7
meqsum_0483,60702bb9f999edae,10.754,22.5,8.889,45,2
meqsum_0484,b378a58f29088a4d,15.533,38.0,12.987,76,2
meqsum_0485,3cef650562a9b8af,11.105,20.364,18.222,224,11
meqsum_0486,bfcfdad59f55fd1d,7.772,11.688,13.904,187,16
meqsum_0487,9b5c8b30b96a3e41,2.124,9.0,11.864,54,6
meqsum_0488,961da52f04429b51,7.61,10.5,14.286,21,2
meqsum_0489,a914b81a698d6029,4.566,12.667,38.462,38,3
meqsum_0490,7f92de69382a7bb6,11.947,26.0,8.974,78,3
meqsum_0491,34e2c8d8680ca859,7.042,15.0,16.304,90,6
meqsum_0492,a60f8446b630ae2c,9.878,25.2,10.317,126,5
meqsum_0493,49e1d0fd8e0db725,8.177,11.667,28.205,35,3
meqsum_0494,6ba3f1ab4204b1b5,8.93,16.889,21.935,152,9
meqsum_0495,61eb210779928de9,7.578,13.8,18.571,69,5
meqsum_0496,51c69e621f122df4,4.47,8.571,7.937,60,7
meqsum_0497,251dcb5814e5ae13,10.713,15.0,22.222,45,3
meqsum_0498,eebd0ed1559df51b,4.314,9.778,13.483,88,9
meqsum_0499,bb830fa64cea718d,5.864,11.0,18.182,11,1
meqsum_0500,a3b9a699c88e7c82,1.573,11.0,5.882,33,3
meqsum_0501,e0ceb432a185c684,5.759,10.333,13.889,62,6
meqsum_0502,d3767c809b1095e1,6.034,10.857,15.789,152,14
meqsum_0503,12c5c86d722ec6cc,4.247,8.0,20.833,24,3
meqsum_0504,320ddaa992c747e0,9.39,18.667,12.281,56,3
meqsum_0505,53484a61dad5bd64,3.89,12.333,8.108,37,3
meqsum_0506,5e94981bbc0fadb3,6.985,12.5,16.0,50,4
meqsum_0507,6176303fab78e166,4.814,12.625,10.837,202,16
meqsum_0508,0fac813c39e0731f,10.593,26.667,8.75,160,6
meqsum_0509,2e063cb72fed9209,6.389,13.375,16.822,107,8
meqsum_0510,72e59369c7bfe77b,6.256,15.0,13.333,45,3
meqsum_0511,0b33e94b71b3421e,8.705,13.1,16.031,131,10
meqsum_0512,c6c7b2c191cafab7,10.559,9.667,13.793,29,3
meqsum_0513,8bc2e3034920eea5,5.95,10.333,3.125,31,3
meqsum_0514,ec89c5c368b505c0,7.583,10.0,10.0,30,3
meqsum_0515,c7bd6affc82b4d6d,5.835,13.333,20.0,40,3
meqsum_0516,3f11f79eb1bd6a3c,6.236,19.5,28.205,39,2
meqsum_0517,925966794584f04c,6.276,9.0,15.789,18,2
meqsum_0518,3130205b60f71184,7.345,22.5,11.111,45,2
meqsum_0519,079ce01cb1808675,8.278,12.4,8.065,62,5
meqsum_0520,9a3e118877b38e38,10.584,31.0,9.677,31,1
meqsum_0521,f465449f38cab95b,9.375,13.333,27.5,40,3
meqsum_0522,4ca097ea82b692f4,5.239,9.25,18.919,37,4
meqsum_0523,ba302546dbd4c51b,7.918,11.333,17.647,34,3
meqsum_0524,05feed2d3cf17101,8.719,16.0,31.25,32,2
meqsum_0525,6a864b8ff24ab906,9.779,17.667,22.222,53,3
meqsum_0526,e8b1af6704c20f7c,4.612,11.8,6.667,59,5
meqsum_0527,fe52a4acfb0b8b53,5.429,8.889,10.345,80,9
meqsum_0528,07b9cd6cffab7703,4.791,11.0,13.636,22,2
meqsum_0529,60bc27cf71e3dbe8,9.13,18.0,13.889,36,2
meqsum_0530,afe61d3f93f00eed,5.424,11.2,8.929,56,5
meqsum_0531,8470de7d64094afb,2.553,10.5,23.81,21,2
meqsum_0532,64d15993b2b52866,6.341,14.5,13.559,58,4
meqsum_0533,0b6983ead47da3f1,6.509,11.5,14.493,69,6
meqsum_0534,90be07934b3bfaed,7.968,14.5,6.897,29,2
meqsum_0535,5a968de2d4154f98,9.601,15.667,19.149,47,3
meqsum_0536,bfcffbaecf21d617,7.257,12.667,10.169,114,9
meqsum_0537,af871cc0a6c1f09f,5.804,12.429,16.092,87,7
meqsum_0538,70d4705ea1e476f3,13.592,28.0,20.238,84,3
meqsum_0539,04aae02b23366d4a,10.933,19.75,11.25,79,4
meqsum_0540,7f2db4b990d11615,2.28,8.0,29.412,16,2
meqsum_0541,980f254229411ffd,9.937,8.5,23.529,17,2
meqsum_0542,3347ccfc575213a0,3.897,7.333,15.909,44,6
meqsum_0543,71a9e71c5130d9c5,13.891,14.0,23.333,28,2
meqsum_0544,8f8efba54ee6b4d3,9.084,12.0,20.513,36,3
meqsum_0545,65fdbb8c4fc90923,5.415,13.0,12.821,117,9
meqsum_0546,2bcd680bde77c43f,6.739,12.667,18.421,38,3
meqsum_0547,70d8d8dfbd8f7bad,1.88,10.0,15.0,20,2
meqsum_0548,2439ac779ef412d6,11.694,19.0,7.895,38,2
meqsum_0549,999270b1514c7ac5,9.806,19.5,14.428,195,10
meqsum_0550,bfc7bb413854f249,7.616,13.2,16.901,66,5
meqsum_0551,53da94656b0bd95b,5.257,13.444,13.008,121,9
meqsum_0552,f6fb6c029d9827fc,13.946,17.0,17.647,17,1
meqsum_0553,fd8c36a350cedd26,6.867,11.4,22.807,57,5
meqsum_0554,40512e118ce45802,6.705,8.0,31.25,16,2
meqsum_0555,f168a4897547ab3d,10.443,11.5,12.5,23,2
meqsum_0556,c8c1c2e442a135d5,5.514,9.667,14.384,145,15
meqsum_0557,ef640a202635a74d,4.559,7.0,23.81,21,3
meqsum_0558,99815584741d1dd6,7.012,11.8,6.667,59,5
meqsum_0559,79f8403f2a1f46e1,10.525,12.5,20.0,50,4
meqsum_0560,7bd902d1d83858ff,9.231,20.571,12.245,144,7
meqsum_0561,5c6d18e270a8d49d,4.443,11.875,14.583,95,8
meqsum_0562,2d487bcb8cd5c506,9.924,26.286,12.5,184,7
meqsum_0563,7c2d85e51d9a191b,8.932,9.667,11.864,58,6
meqsum_0564,3a7001f6b92f86f0,5.964,10.25,7.317,41,4
meqsum_0565,06cf5b278db72ba8,8.203,16.0,19.277,80,5
meqsum_0566,eb102e61e7ffb3e0,6.099,15.75,7.874,126,8
meqsum_0567,87f33449ee614076,4.773,4.667,28.571,14,3
meqsum_0568,daff809f69db1792,7.562,14.5,27.586,29,2
meqsum_0569,4c9b3eef14c8e11f,5.12,14.5,6.897,58,4
meqsum_0570,b244c810850ed85f,6.704,11.333,17.647,68,6
meqsum_0571,afeacfcc188e2ae5,10.197,21.667,16.541,130,6
meqsum_0572,a5715f65e8728350,5.683,7.0,26.667,14,2
meqsum_0573,7861ef0fe24b9c64,8.678,15.944,8.276,287,18
meqsum_0574,3568e382194e7a41,8.488,18.7,13.757,187,10
meqsum_0575,75d681e54e873398,11.964,13.5,14.815,27,2
meqsum_0576,2f2897187b5abbd7,8.827,11.75,16.667,47,4
meqsum_0577,ae1fe42b744b8489,5.112,13.0,7.377,117,9
meqsum_0578,1460a7661de3a6be,6.705,8.0,37.5,8,1
meqsum_0579,1681e22eca9d23fe,16.154,38.0,10.526,76,2
meqsum_0580,cd4ab8ed3b31d287,8.798,19.556,11.111,176,9
meqsum_0581,6668f7a8ca4bdd4b,8.5,7.857,21.818,55,7
meqsum_0582,5c47747b78656a80,5.807,12.0,16.667,24,2
meqsum_0583,c50ff7911f8d91fe,4.701,18.5,16.216,37,2
meqsum_0584,35733dac2757b9f6,29.459,66.0,21.212,66,1
meqsum_0585,b2154fd641d48518,5.812,9.8,20.0,49,5
meqsum_0586,537feee759943e47,10.142,15.333,23.913,46,3
meqsum_0587,ee19ca739073ff74,11.497,18.667,10.526,56,3
meqsum_0588,da7700aa26070081,5.924,10.5,23.81,21,2
meqsum_0589,72f3dff65cbbf7df,8.545,11.0,31.818,44,4
meqsum_0590,0def5b6183dbf98c,13.782,24.333,17.808,73,3
meqsum_0591,8b0f736f0068ef98,16.551,36.333,13.514,109,3
meqsum_0592,1a9aad1b65283dd5,20.314,47.0,18.75,47,1
meqsum_0593,3e84edf191e5e9bd,6.424,13.0,10.256,39,3
meqsum_0594,9d6b7f567071c628,9.311,13.667,26.829,41,3
meqsum_0595,53fbbea8a2ac7c2a,1.29,10.0,0.0,20,2
meqsum_0596,d0eae61b9b64b92a,8.823,18.714,10.606,131,7
meqsum_0597,c111630da415af04,9.447,19.333,10.345,58,3
meqsum_0598,c7b4df85327a517e,10.326,25.0,17.0,100,4
meqsum_0599,209f79c67cc8e091,11.584,16.5,5.882,33,2
meqsum_0600,712a70c0fab79a48,6.755,9.6,5.405,144,15
meqsum_0601,1e632f4bb559ec44,12.255,32.0,8.333,96,3
meqsum_0602,5578e00ace34cf60,12.676,8.333,4.0,25,3
meqsum_0603,0808aa1499617633,7.996,6.333,10.526,19,3
meqsum_0604,50c9efc67ac71dc1,3.653,9.0,13.58,81,9
meqsum_0605,8629f8f07aefc1c3,11.941,12.5,32.0,25,2
meqsum_0606,6d258aa907e88706,6.104,11.25,4.444,45,4
meqsum_0607,db12f6fc1261a168,10.368,29.0,3.448,29,1
meqsum_0608,e6fd4d8f35af318c,12.396,28.333,18.824,85,3
meqsum_0609,c244780229348751,1.573,5.5,18.182,11,2
meqsum_0610,67e82f74f6585e66,14.445,11.0,21.739,22,2
meqsum_0611,0e2a260e3bae3978,5.924,10.5,23.81,21,2
meqsum_0612,bbddca3f8b390929,12.605,8.0,55.556,8,1
meqsum_0613,3613e0cdbdcf7921,4.238,10.5,30.435,21,2
meqsum_0614,3b87f1f434caba09,4.262,9.5,21.053,38,4
meqsum_0615,5c6283a9b07bcec2,9.797,23.0,7.246,69,3
meqsum_0616,c963aebea62a9061,3.643,9.333,17.857,28,3
meqsum_0617,442d8920af3a97ad,7.788,7.5,20.0,15,2
meqsum_0618,cc39b6c3266c4ad6,7.069,15.143,8.333,212,14
meqsum_0619,91f8f7a229b6355e,7.036,19.0,10.256,38,2
meqsum_0620,67e3248a912dee2e,6.899,11.2,19.672,56,5
meqsum_0621,1e2c908bddf1665c,11.278,22.5,15.217,45,2
meqsum_0622,9353cb0857baafcc,4.964,9.0,25.0,36,4
meqsum_0623,e176716a246bffef,15.991,6.5,0.0,13,2
meqsum_0624,0cf82bb327e7e2c7,3.946,9.75,12.821,39,4
meqsum_0625,f6957b4dc9e5890f,0.56,6.5,30.769,13,2
meqsum_0626,7551b996c7aaffb3,9.412,19.5,20.0,78,4
meqsum_0627,ee5a765e970ea63e,7.173,15.0,20.0,30,2
meqsum_0628,25a69127884c2b8b,5.44,4.0,8.0,20,5
meqsum_0629,a3877b792de55481,4.247,8.0,12.5,24,3
meqsum_0630,a56c11eedd6b113d,6.955,17.091,15.426,188,11
meqsum_0631,117da3dc53640f34,8.813,22.0,19.565,44,2
meqsum_0632,c366fda493a5383c,6.649,15.0,4.444,90,6
meqsum_0633,7593bcdead91f753,16.64,7.0,20.0,14,2
meqsum_0634,3d9e15f02429c26e,6.617,16.75,14.815,134,8
meqsum_0635,be42f4ac982d1275,6.749,12.5,16.0,25,2
meqsum_0636,a82fcb69254addd4,9.248,12.0,29.167,24,2
meqsum_0637,7e3cebc0cc3832e7,7.853,10.333,9.677,31,3
meqsum_0638,8e390a02568d0545,7.55,20.0,40.0,20,1
meqsum_0639,9757e79d0acbcd11,7.991,14.0,10.714,28,2
meqsum_0640,7c731636e1245898,5.148,11.0,15.152,33,3
meqsum_0641,2142f5b902a6d738,6.322,11.172,12.923,324,29
meqsum_0642,e2a83c831826d45f,7.04,8.75,11.111,35,4
meqsum_0643,c2df2fa7afe1e64d,5.76,15.043,8.964,346,23
meqsum_0644,f544639d40cde9a7,8.905,13.0,12.308,65,5
meqsum_0645,6efa16b080625707,9.364,18.714,12.593,131,7
meqsum_0646,e3d5e1db1d805ade,10.978,24.0,29.167,24,1
meqsum_0647,0f30dc0e2bd7d738,5.258,12.8,24.242,64,5
meqsum_0648,65f9648ca48f103d,10.731,14.0,8.955,56,4
meqsum_0649,b71715300ded6b64,5.5,14.3,14.685,143,10
meqsum_0650,e65597ebed6837f5,9.283,15.75,15.873,63,4
meqsum_0651,0333fc330fd66c4a,7.198,12.75,17.647,51,4
meqsum_0652,1588c89077dd5175,6.508,18.0,15.556,90,5
meqsum_0653,c925fb98e3b1fba7,3.755,8.0,12.5,16,2
meqsum_0654,e90215ccf4ee0fab,8.088,12.4,12.698,62,5
meqsum_0655,dd70fdb5224efe00,18.444,36.0,25.0,36,1
meqsum_0656,6467d39f09136d56,8.504,17.375,4.895,139,8
meqsum_0657,dcecdc1f02592b14,6.53,15.6,12.821,78,5
meqsum_0658,35191f4cdaba0fdf,11.52,9.0,33.333,18,2
meqsum_0659,9f9b6de923e9429d,6.551,15.333,20.833,46,3
meqsum_0660,8b5eb5efb1458c91,9.817,20.5,18.293,82,4
meqsum_0661,6a4b77b744041131,9.575,8.667,7.692,26,3
meqsum_0662,96c3a0315575895a,10.864,9.0,44.444,18,2
meqsum_0663,6f495166fe1daecb,2.365,12.0,8.333,24,2
meqsum_0664,af9264f9458cef80,3.69,8.5,23.529,17,2
meqsum_0665,4c0543ae50712a67,6.529,14.25,7.018,57,4
meqsum_0666,ae9f49b8c2f409b7,2.507,9.455,6.731,104,11
meqsum_0667,cf0d1e06ab04ea8c,7.403,10.25,9.756,41,4
meqsum_0668,ff359905b98bd388,8.347,15.333,15.217,46,3
meqsum_0669,a0d0159477820305,4.823,12.0,18.333,60,5
meqsum_0670,c59483860b883e3a,3.467,6.0,33.333,12,2
meqsum_0671,febbb2e66217a1ba,10.963,14.75,18.333,59,4
meqsum_0672,1e1ed9cb3e24194b,8.052,21.0,11.905,42,2
meqsum_0673,fc37a172edffcd0e,4.83,10.0,25.0,20,2
meqsum_0674,8636d44e7c0b3cc3,12.3,11.0,27.273,11,1
meqsum_0675,b771e7934f365485,8.542,13.0,11.538,26,2
meqsum_0676,e158160b7a85b7db,3.718,8.25,21.805,132,16
meqsum_0677,4b4e8fd75ec1cc73,5.489,11.333,8.824,34,3
meqsum_0678,84ebf754d1f05fd9,3.716,7.0,2.381,42,6
meqsum_0679,c016a47855b57a85,9.557,17.667,15.094,53,3
meqsum_0680,2c0913f3d81daaf5,7.577,15.333,8.696,46,3
meqsum_0681,8b03d5be8c09ed58,5.832,4.5,66.667,9,2
meqsum_0682,ae3668007a1b86f6,3.973,5.667,0.0,17,3
meqsum_0683,b87944b33b507f6b,7.967,19.0,31.579,19,1
meqsum_0684,042a557e67f6c6e1,5.872,17.111,10.968,154,9
meqsum_0685,67edd2f1b0ec7b1d,5.75,9.333,42.857,28,3
meqsum_0686,69b79a514b1db1d0,3.115,10.5,4.762,21,2
meqsum_0687,89a0a3703d55fe65,1.891,5.667,17.647,17,3
meqsum_0688,91dee1c26b1882c6,7.558,7.6,13.158,38,5
meqsum_0689,2344817411468846,4.435,5.4,28.571,27,5
meqsum_0690,a1c6ccec1778139d,3.963,9.25,8.108,37,4
meqsum_0691,a60686df3f5f6741,6.386,13.0,8.333,104,8
meqsum_0692,84fe5577508d29cc,10.232,17.333,11.538,52,3
meqsum_0693,bedf1d076d2bdaba,5.036,8.667,17.857,52,6
meqsum_0694,b3bf2061a91976ba,5.256,14.778,13.333,133,9
meqsum_0695,93a65002127b79e7,5.975,13.167,12.346,79,6
meqsum_0696,f5c0ab49b8749602,9.581,12.5,28.0,25,2
meqsum_0697,6a90d3c526ff5123,7.711,9.667,40.0,29,3
meqsum_0698,c29a8a9e97f592d8,6.282,13.5,8.621,54,4
meqsum_0699,2748613d7f555677,8.009,11.0,24.0,22,2
meqsum_0700,13533ccd1c1a0155,5.107,11.5,7.759,115,10
meqsum_0701,d21f637a848faaf1,5.213,10.625,16.092,85,8
meqsum_0702,b9cd9c044b6cff42,8.816,25.5,4.902,102,4
meqsum_0703,2851ec9d8aea8ef7,6.726,13.0,26.923,26,2
meqsum_0704,1cd52480d1c7509e,5.434,13.75,15.789,110,8
meqsum_0705,8ec47168dd9194ab,7.339,21.5,11.628,43,2
meqsum_0706,b5aeacaf95469847,-0.284,4.667,21.429,14,3
meqsum_0707,d5944d08699c01dd,8.841,16.333,7.843,49,3
meqsum_0708,f7278e5ae8d12fb5,7.258,13.2,7.576,66,5
meqsum_0709,ae0b41dad070eebb,15.142,20.5,24.39,41,2
meqsum_0710,e59b0156cad9c3d9,6.178,16.25,4.478,65,4
meqsum_0711,ac34e14d901549e9,3.068,7.5,13.333,30,4
meqsum_0712,f9e09705d1f75088,6.215,7.5,26.667,15,2
meqsum_0713,f208d78ddea766f0,5.63,19.5,7.692,39,2
meqsum_0714,d7eced1d6cb7a0ef,5.244,8.364,15.054,92,11
meqsum_0715,f4042d47ca895fb0,6.438,14.538,7.672,378,26
meqsum_0716,3a509c20f99198d7,4.721,12.667,10.39,76,6
meqsum_0717,f7f6a83b90093e36,0.517,6.0,16.667,12,2
meqsum_0718,f3eedbe525529ad3,6.763,20.0,3.279,60,3
meqsum_0719,ff0f00b4c2580301,0.913,8.5,0.0,17,2
meqsum_0720,5d4176dd76bf141e,5.863,22.0,22.727,22,1
meqsum_0721,eb73d380779799d6,5.059,15.25,8.197,61,4
meqsum_0722,0bab49f3ee3cfd08,7.255,20.0,22.5,40,2
meqsum_0723,a8d8e844035be442,10.122,18.5,17.5,37,2
meqsum_0724,879d8aeece79e8af,10.249,20.5,18.605,82,4
meqsum_0725,448a291851e04764,9.111,17.667,15.094,53,3
meqsum_0726,1768186b7cf1148b,6.543,13.4,17.91,67,5
meqsum_0727,9c2522b7d891f0c7,6.165,14.0,13.636,42,3
meqsum_0728,6cfb7119d04f565f,17.241,38.0,17.949,38,1
meqsum_0729,64bb0c99760dcba3,12.845,9.833,18.919,59,6
meqsum_0730,a5a5a7994c1665ab,6.282,13.5,16.049,81,6
meqsum_0731,acf8ca31033c96dc,9.995,24.0,20.833,72,3
meqsum_0732,3020ee77899cb17f,18.554,6.333,21.053,19,3
meqsum_0733,0ff4220819650bd3,18.415,40.5,3.704,81,2
meqsum_0734,38cc6f2e88f3fb2b,8.162,17.0,9.804,51,3
meqsum_0735,7921ca27bdc21bd9,8.265,12.0,12.5,48,4
meqsum_0736,8287dd9e4db5fb30,13.372,16.5,22.222,33,2
meqsum_0737,b8ec009b9028e2da,8.528,18.5,12.821,74,4
meqsum_0738,7bc6899a30e0f4f3,12.172,13.0,14.286,13,1
meqsum_0739,3d67e85dbd9e4b12,14.102,24.714,12.921,173,7
meqsum_0740,2db3d948ea2652aa,8.939,17.818,7.805,196,11
meqsum_0741,3f407b2212dfdee2,12.299,22.0,10.204,44,2
meqsum_0742,b000a229b427010e,9.231,9.5,15.0,19,2
meqsum_0743,8558326c7c1c3aca,7.14,5.333,16.667,16,3
meqsum_0744,f2cc424546051bdd,10.823,23.0,6.522,46,2
meqsum_0745,2fa818d7c856ddd0,3.455,7.4,16.522,111,15
meqsum_0746,6efa5a46765aa209,7.749,13.8,7.246,69,5
meqsum_0747,c2c8f773843a558f,6.974,11.444,9.524,103,9
meqsum_0748,1cb62837b80bf08c,3.893,9.4,6.383,47,5
meqsum_0749,f01c162fbda559e3,9.331,6.75,37.037,27,4
meqsum_0750,dd08b771bfd3998f,13.487,9.0,16.667,18,2
meqsum_0751,f8b61765da0c741f,9.55,10.0,14.286,20,2
meqsum_0752,2aad610795589868,6.403,10.0,15.625,30,3
meqsum_0753,e71095e20e76a204,8.091,15.0,10.87,45,3
meqsum_0754,4fb18eb8a42e9ae7,8.435,7.667,37.5,23,3
meqsum_0755,fb485dc44b7d7ebc,3.304,7.667,4.0,23,3
meqsum_0756,6ec230f6e54ff21f,5.216,11.1,15.789,111,10
meqsum_0757,16a0882feb2929a9,8.132,14.0,7.143,42,3
meqsum_0758,91c039b2041a99bd,6.544,15.0,7.895,150,10
meqsum_0759,427ca6e1312321d8,3.997,7.0,4.762,21,3
meqsum_0760,5658f86ae7f0ecd0,5.24,5.0,40.0,5,1
meqsum_0761,3bc6215bf87cedcf,12.276,27.0,13.415,81,3
meqsum_0762,f9992e5e5fe798f3,4.843,7.667,21.739,23,3
meqsum_0763,d1d6eb923109f33f,11.424,18.0,21.918,72,4
meqsum_0764,e65a12b6776fa500,1.5,6.0,25.0,12,2
meqsum_0765,7b873fba6edcd5ee,5.627,13.5,10.909,54,4
meqsum_0766,a0d08cce9777027d,11.074,19.333,13.793,58,3
meqsum_0767,56b21236697cdef8,2.524,10.333,22.581,31,3
meqsum_0768,09d06120d1de2aa5,8.261,17.5,7.143,70,4
meqsum_0769,fcf383dda62e383c,9.831,19.0,10.526,19,1
meqsum_0770,a72bab0c2cad830d,5.051,15.4,10.127,154,10
meqsum_0771,036d13b5851d51ce,10.199,18.375,12.925,147,8
meqsum_0772,bebd6c397e7032c9,6.836,18.727,3.865,206,11
meqsum_0773,9d0226f7430a0d4c,8.213,8.667,26.923,26,3
meqsum_0774,e18d75fc320231a2,6.338,11.5,17.391,23,2
meqsum_0775,f6e65283ea4b4059,2.35,6.667,15.0,20,3
meqsum_0776,790443fd56a54ceb,8.134,11.5,19.565,46,4
meqsum_0777,1e1867adbed5da6a,10.283,26.0,11.392,78,3
meqsum_0778,0e21ed8975868c62,8.839,14.8,10.811,74,5
meqsum_0779,6a6445cb74e058ad,6.747,9.5,26.316,19,2
meqsum_0780,a3520242b10eb208,5.864,5.5,18.182,11,2
